id	Address	location_county	location_postalCity	location_postalCode	location_state	location_streetName	location_streetNumber	location_subdivision	mls_MLNumber	remarks_publicRemark
104927	7290 Wynhill Drive	Fulton	Atlanta	30328	Georgia	Wynhill Drive	7290	North Springs	5597481	"Amazing home in PRIME location that is MOVE-IN READY!! Completely repainted w/fresh modern colors, awesome kitchen, Hdwd flrs, crown molding, fplc, eat-in kitchen, huge 12+ dining room. Full finished large bsmt w/12ft clgs, outside entrance, full bath and complete entertainment center w/all the bells & whistles! Big, private, fenced-in back yard w/patio. This home won't last long!! Sellers will leave the media room in basement fully furnished w/full price offer. Great Schools!"
104930	4561 Olde Perimeter Way #502 Atlanta GA 30346	Dekalb	Atlanta	30346	Georgia	Olde Perimeter	4561	The Manhattan	5598012	"One of the Largest Flr Plans-The Waldorf w/floor to ceiling windows, Gorgeous hdwd flrs in Entry,Kit,LR,DR,Granite w/island in Kit, SS appls remain including washer/dryer. Park in your private Garage steps from your condo door-same level w/added Two Storage Closets on 4th & 5th Floors. Impeccable updated Painting, Lighting,Dishwasher,Custom Shades,Tile Balcony. Shows Beautifully! 2nd Parking Space in Covered Main Garage."
104937	6375 Westchester Court	Forsyth	Cumming	30040	Georgia	Westchester Court	6375	Polo Golf And Country Club	5598521	"Tucked Away on Private Drive,this Enchanting Custom-Built 4 Sides Brick Home is the Idyllic Retreat on Stunning Golf Course Lot. Truly Exquisite Architectural Finishes Typical of $1MM plus Estates. Distinctive Mstr on Main Flrplan. Mahogany Coffered Ceilings in Library & Liv Rm. Add'l En Suite Bdrm on Main. High End Stainless Appl in Open Kit w/Fireside Keeping Rm & Light Filled Casual Dining. Gorgeous Mstr Suite & Marble Spa Bath. Curved Open Staircase to Incredible Terrace Lvl w/Full Bar, Built-In Wine Storage, Frplce, Media, Private Office. This is Special!"
104979	4188 Ashwoody Trail	Dekalb	Brookhaven	30319	Georgia	Ashwoody Trail	4188	Oak Forest Hills	5601446	"Sweet Brick Ranch on a Full Basement in Hot Brookhaven Location. Beautiful Setting on almost Half Acre. Hardwood Flooring in Living Room,Dining Room and all Bedrooms. Kitchen opens to Fireside Family Room. Updated Bathrooms. Walk out from Main Level to Patio and Expansive Backyard. Finished Terrace Level with Full Bath. Newer Roof. Great Location in Neighborhood. Montgomery Elementary. Best Value Inside the Perimeter!"
104983	"4120 Riverlook Parkway, #203"	Cobb	Marietta	30067	Georgia	Riverlook Parkway	4120	The Willows By The River	5601900	"Wonderful, updated East Cobb condo near the river!  Come home from a long day enjoying nature's beauty on the way to this open, corner unit condo. Relax in the family room with fireplace, one of the two large bedrooms, one of two updated bathrooms, on the covered porch, by the pool, at the tennis courts, or at one of the nearby parks or trails. Enjoy the updated kitchen with gas cooktop and granite countertops, separate dining area, hardwood floors, ceiling fans, and MUCH, MUCH, MORE! Make a great investment in this great school district!"
105018	4060 Inverness Crossing	Fulton	Roswell	30075	Georgia	Inverness Crossing	4060	Inverness	5604679	"Wow! Renovated Inverness Home on Quiet Cul de Sac. Terrific Curb Appeal is Just the Beginning. Gorgeous Hrdwd Flrs on Main Lvl & Upper Lvl. Amazing Kit w/Extended Granite Dining Island,SS Appls,Lighted Cabinetry. Opens to Fam Rm w/Fplc & Built-Ins. Inviting Sunrm w/Access to Deck & Spa Overlooking Priv Bckyrd. Gracious Mstr Suite w/Signature Spa Bath,Granite Vanities,Frameless Shwr. Add'll En Suite Bdrm plus Two Bdrms w/Conn Bath. Rear Stairs. Fin Terrace Lvl W/Beautiful Bath & Flex Space for 5th Bdrm,Media,Office. Turn Key Gem in Active S/T."
105032	130 Vickery Lane	Fulton	Roswell	30075	Georgia	Vickery Lane	130	Vickery Creek	5605481	"Beautiful home on wooded, cul-de-sac lot. Main floor features eat in kitchen w/ granite and stainless appl, family room w/ built-ins & fireplace, formal dining, study, and full bath. Upper floor master retreat w/ sitting area, trey ceilings, walk in closet, spacious bath, 3 guest bdrms & full bath. Finished terrace lvl for entertaining or in-law suite w/ media room, kitchen, workshop, full bath, 2 bdrms. Move in ready. New elem school for 2016. Walk to the river, hiking trails, Swift & Cottage schools. Minutes from downtown Roswell & Canton St. Easy access to GA 400."
105052	755 Estate Way	Fulton	Sandy Springs	30319	Georgia	Estate Way	755	Brookhaven Estates	5607238	"This custom home has it all! Exquisite Details throughout, open floorplan, 4 sided brick, 3 car garage, master on main w/ spa-like bath, finished basement, walk out level fenced backyard w/ entertainer's dream patio, Chef's top of the line, granite & stainless kitchen w/ oversized island, sep breakfast area & keeping room w/ stacked stone fireplace, great room features coffered ceiling, fireplace & wall of windows, formal study, banquet sized formal dining w/ butlers pantry.  Upper level features media room/2nd living room & 3 oversized bedrooms."
105056	3758 Woodsong Court	Dekalb	Dunwoody	30338	Georgia	Woodsong Court	3758		5607584	"Charming Renovated Home on Quiet Cul de Sac in Vanderlyn! Fantastic Kitchen Renovation w/Center Island,Granite & SS Appliances. Gorgeous Family Rm with Stacked Stone Fireplace & Built-ins Opens to Deck. Inviting Screened Porch Overlooking Landscaped Private Backyard. Hrdwd Flooring on Main Lvl. Gracious Master Suite w/Sitting Rm, Renovated Bath & Large Walk-in Closet. Spacious Secondary Bedrms. New Carpet! Updated Laundry Rm/Mudrm on Main. Great Storage Space in Garage w/Workshop. Swim/Tennis Options Close By. So Much to Love About This House!"
105057	5000 Charleston Lane	Fulton	Roswell	30075	Georgia	Charleston Lane	5000	Charleston Pointe	5607603	"Convenient LOCATION!Walking distance to Roswell Rec,Parks & Historic Downtown Roswell,shops&dining. Impeccable taste throughout. Gorgeous kitchen renovation: granite counters,travertine backsplash. Luxurious Master bath remodel:edgeless glass shower door. Very private culdesac lot:expansive 2 level deck:pine w/iron spindles & pergola/arbor. Great yard for gardening, entertaining & enjoying wildlife. Full basement: FINISHED (inlaw suite):mini kitchen,full bath. Roof is 2 years new. Rain barrels attached to gutter system for watering plants."
105082	3107 Piper Drive	Dekalb	Decatur	30033	Georgia	Piper Drive	3107	Valley Brook Estates	5609455	"No need to look any further, here's the perfect home!  Cozy house is filled with lots of charm. Vaulted ceilings, hardwood floors throughout, new appliances.  Private master suite opens onto a large deck, perfect for relaxing and entertaining. Renovated master bath. Bonus room/office space off master bedroom. Large private backyard is leveled and fenced. Storage shed is a bonus!. High efficiency heat pump, new roof 2013, replaced with insulated windows and tankless gas water heater. Close to downtown Decatur, Emory and CDC."
105147	1615 Minstrel Terrace	Forsyth	Cumming	30041	Georgia	Minstrel Terrace	1615	Peachtree Court	5617082	"Absolutely the Best Buy in all of South Forsyth. Come One, Come All! Adorable Cluster with 2 bedrooms, 2 baths on main, 1 bedroom, 1 bath plus loft upstairs. New floors, new paint, new carpet-beautiful yard, screened porch and more. Open and airy, updated and today look."
106393	5025 Nesbit Ferry Lane	Fulton	Sandy Springs	30350	Georgia	Nesbit Ferry Lane	5025	Spalding Chase	5659133	"Open the front door and be welcomed to your new home by the gleaming hardwoods throughout the main level. This immaculate home has been painstakingly prepared and updated - ready for the most discriminating of buyers. The chef's kitchen is equipped with a 16,000 BTU gas burner cook top/stove. The deck and screened back porch are ideal places to unwind end enjoy the private backyard at the end of the day. The finished walkout basement is ideal for a playroom or media area. This home is move in ready - sellers have done everything to prepare home for the new owners."
106642	"4561 Olde Perimeter Way, #1209"	Dekalb	Atlanta	30346	Georgia	Olde Perimeter Way	4561	The Manhattan	5621589	"Priced way below market!Your new home features breathtaking city views!Move in before the new year.Luxurious home w/high-end finishes such as granite counter tops,ss appls,spacious bedrooms w/large walk-in closets,hdwood floors,and wrap-around deck. Amenities include on site property mgmt,24/7 concierge,pool,fitness center,club room with pool table and virtual golf,spa room,gardens w/tennis court,grills,lobby lounge, secure deeded covered parking,and 27th floor deck w/amazing views! The Manhattan is surrounded by shops,grocery/dept stores, restaurants and much more!"
106670	"4561 Olde Perimeter Way, #2510"	Dekalb	Atlanta	30346	Georgia	Olde Perimeter Way	4561	The Manhattan	5623520	"Fantastic 2/2 Skyline City Views from 25th Floor! Spacious entry, kitchen, Living Room, Master w/3 walk-in closets, Deluxe Bath, Front Balcony, Hdwds, Granite, All appliances remain. Popular Location Live/Work/Play in Perimeter Center High Rise."
106700	240 Farm Track	Fulton	Roswell	30075	Georgia	Farm Track	240	Habersham Wood	5625743	"Charming, traditional home w/ rocking chair porch minutes from historic Roswell. Spacious family room w/ built-ins and fireplace, formal dining room or office, breakfast room, and updated kitchen w/ granite and stainless appliances. Upstairs with master retreat w/ his and hers closets, bath w/ jetted tub and double vanities, as well as two bedrooms and a full bath. The basement offers a finished room for additional living space. Large screened in porch overlooks fenced backyard. Close to Canton Street, Roswell Area Park, the Chattahoochee River, and excellent schools."
107428	635 Widgeon Lane	Fulton	Sandy Springs	30327	Georgia	Widgeon Lane	635	Powers Lake	5513072	PRICED TO SELL!  This stunning home on nearly an acre has the best of all worlds--Outside city taxes & inside 285 within minutes to all major thoroughfares yet in a quiet Cul de sac neighborhood walking distance to 3 different excellent schools.  The home is beautifully maintained & updated:  a completely new kitchen that opens to a dramatic living area filled with natural light looking out on a very private lot. A luxurious master on the main is just one of 6 spacious bedrooms.  The relaxed media room and huge workout area are just 2 features of a grand terrace level.
107453	4575 Jett Road	Fulton	Atlanta	30327	Georgia	Jett Road	4575	Chastain	5519664	"Custom built home by Sumter Bradwell in walking distance to Chastain Park. Private retreat on wooded acre lot. Stone, shingles & cedar shake roof with private covered patio. Guest suite on main level w/bath, 4BR's up w/large master bedroom and updated master bath & walk in closet. High ceilings, hardwood floors, 2 sty foyer, and large family room w/stone fireplace. Huge eat-in kitchen & heart pine cabinets & walk in laundry & pantry. Finished daylight terrace level w/built in cabinets, exercise room. Just painted & new carpeting. Storage areas in lower level."
107506	2828 Peachtree Road NW #904 Atlanta GA 30305	Fulton	Atlanta	30305	GA	Peachtree	2828	2828 PEACHTREE	5543933	"Enjoy the sweeping views from this magnificent condo located on the 9th floor in the heart of Buckhead. This rarely available floor plan offers a state of the art kitchen, Wine Fridge, Sub-Zero refrigerator, fully-appointed baths, open living area with spacious dining room,  washer/dryer, travertine through. High quality, tasteful and comfortable describe the lifestyle of this prestigious Buckhead address. Concierge/security 24/7, Gym, Swimming Pool. 1 Assigned Parking #155 & 1 Storage Unit #72 Included In The Sale, Makes This Condo More Attractive Then The Competition"
107574	2215 Church Road Se	Cobb	Smyrna	30080	Georgia	Church Road SE	2215	Oakdale Preserve	5573174	"Former model w/upgrades throughout. Recently painted exterior & stained decks. Main floor has beautiful hardwood floors, built-in shelving in stair landing & a guest suite. Well-appointed kitchen w/stainless appliances & is open to family rm. Enough rm for eat-in breakfast table & has gas fireplace w/ built-in cabinets & coffered ceilings. Sunrm w/4 sets of French doors(all w/shades & screens)leading to deck. Master suite has oversized closet, balcony. Large master bath w/sep. tub/shower, dual vanities. Oversized laundry rm up. Prof. pre-wired media rm in bsmt."
107620	"91 West Paces Ferry Road Nw, #7"	Fulton	Atlanta	30305	Georgia	West Paces Ferry Road NW	91	Vieux Carre	5585936	Great townhome in spectacular buckhead location. Gated community of 9 townhomes. Open main level with huge living area-open to dining area and kitchen. Beautiful staircase with stained glass window. Large master and master bath. 2 additional bedrooms and full bath up. Private courtyard with pool-pool care included.
